lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,high_risk
-11.899999999999977,-61.40000000000012,68.3,156.8,3.9,12.2,20.16,0,7.4,0.89,0
-11.899999999999977,-61.35000000000012,59.2,191.9,1.5,43.28,15.56,0,6.1,1.88,0
-11.899999999999977,-61.300000000000125,65.3,80.9,3.0,25.24,2.7,1,6.8,0.0,0
-11.899999999999977,-61.25000000000013,51.0,50.0,7.1,12.48,28.92,1,0.0,0.19,1
-11.899999999999977,-61.20000000000013,85.9,273.5,0.9,2.79,5.67,0,2.7,2.41,0
-11.899999999999977,-61.150000000000134,82.4,140.8,0.3,5.73,4.75,0,4.3,2.97,0
-11.899999999999977,-61.100000000000136,82.3,370.8,2.8,19.33,30.25,0,4.9,2.62,0
-11.899999999999977,-61.05000000000014,64.8,357.7,0.6,12.41,24.11,0,1.1,6.63,0
-11.899999999999977,-61.00000000000014,69.9,159.5,0.8,27.97,7.59,0,15.0,1.71,0
-11.899999999999977,-60.950000000000145,44.8,387.1,0.9,52.94,7.44,0,13.4,0.24,0
-11.899999999999977,-60.90000000000015,75.3,275.0,3.1,10.35,9.11,0,5.1,1.71,0
-11.899999999999977,-60.85000000000015,97.2,148.4,1.5,29.31,16.36,1,23.0,0.0,0
-11.899999999999977,-60.80000000000015,78.1,50.0,8.9,1.19,8.48,0,45.9,3.97,1
-11.899999999999977,-60.750000000000156,93.5,255.1,0.4,6.64,10.18,0,5.7,1.6,0
-11.899999999999977,-60.70000000000016,35.5,202.5,2.3,25.44,5.68,1,1.1,0.25,0
-11.899999999999977,-60.65000000000016,52.9,234.5,2.0,1.9,21.67,0,9.6,3.84,0
-11.899999999999977,-60.600000000000165,79.9,181.7,3.3,7.45,1.05,1,0.7,0.18,0
-11.899999999999977,-60.55000000000017,56.1,108.5,1.2,12.8,0.81,0,13.1,1.97,0
-11.899999999999977,-60.50000000000017,88.0,165.8,3.7,64.8,1.89,1,8.8,0.0,0
-11.899999999999977,-60.45000000000017,86.2,256.5,0.3,32.26,7.86,0,0.3,1.0,0
-11.899999999999977,-60.400000000000176,79.6,171.6,0.6,9.01,20.62,1,6.9,2.11,0
-11.899999999999977,-60.35000000000018,67.6,171.2,3.4,9.89,4.36,1,1.2,3.3,0
-11.899999999999977,-60.30000000000018,62.8,78.4,1.4,0.82,47.7,0,42.8,2.8,1
-11.899999999999977,-60.250000000000185,66.1,207.3,1.4,1.62,13.54,0,12.6,5.99,1
-11.899999999999977,-60.20000000000019,85.5,111.0,0.4,57.86,2.9,1,11.6,0.0,0
-11.899999999999977,-60.15000000000019,29.6,273.5,2.3,3.42,7.76,0,4.7,2.55,0
-11.899999999999977,-60.10000000000019,56.8,141.3,0.6,20.45,23.58,0,7.2,1.24,0
-11.899999999999977,-60.050000000000196,45.3,176.3,2.8,2.06,5.4,0,23.4,3.08,0
-11.849999999999977,-63.5,65.6,373.1,2.0,3.03,0.1,0,0.4,2.96,0
-11.849999999999977,-63.45,58.4,175.5,0.5,3.43,1.16,0,18.1,2.22,0
-11.849999999999977,-63.400000000000006,76.3,164.8,4.0,2.96,25.82,0,1.0,3.26,1
-11.849999999999977,-63.35000000000001,61.6,246.8,0.6,3.32,2.52,0,15.1,3.17,0
-11.849999999999977,-63.30000000000001,66.4,57.2,1.1,8.1,40.92,0,4.9,1.92,0
-11.849999999999977,-63.250000000000014,89.8,300.1,5.9,34.97,56.81,0,0.2,4.11,1
-11.849999999999977,-63.20000000000002,88.4,279.5,2.8,5.34,4.65,1,5.1,2.46,0
-11.849999999999977,-63.15000000000002,70.6,242.0,3.4,5.78,10.73,0,1.0,5.27,0
-11.849999999999977,-63.10000000000002,47.5,50.0,1.5,3.34,0.45,0,2.8,2.87,1
-11.849999999999977,-63.050000000000026,74.4,179.2,8.3,15.1,18.61,0,4.1,5.24,1
-11.849999999999977,-63.00000000000003,64.8,98.2,7.5,18.04,42.01,1,2.8,0.0,0
-11.849999999999977,-62.95000000000003,76.3,289.9,1.6,30.69,7.55,0,16.0,0.69,0
-11.849999999999977,-62.900000000000034,74.1,284.2,0.7,28.91,14.22,0,17.3,0.8,0
-11.849999999999977,-62.85000000000004,68.5,231.0,1.0,34.49,3.63,0,1.1,0.29,0
-11.849999999999977,-62.80000000000004,93.9,103.8,2.1,0.7,31.58,0,0.8,3.75,1
-11.849999999999977,-62.75000000000004,42.6,319.5,1.4,26.46,11.72,1,1.1,0.0,0
-11.849999999999977,-62.700000000000045,74.5,179.0,0.4,0.56,45.44,0,4.6,3.68,0
-11.849999999999977,-62.65000000000005,73.4,344.4,2.7,1.81,21.28,1,1.0,1.34,0
-11.849999999999977,-62.60000000000005,67.6,221.2,1.6,14.66,13.66,0,4.8,1.61,0
-11.849999999999977,-62.550000000000054,73.9,240.5,6.6,3.26,26.5,0,7.7,2.48,0
-11.849999999999977,-62.50000000000006,69.6,163.2,1.3,5.06,26.29,0,4.5,5.01,0
-11.849999999999977,-62.45000000000006,82.5,312.6,2.8,24.61,1.96,0,1.8,3.09,0
-11.849999999999977,-62.40000000000006,75.1,248.7,3.5,63.19,9.26,1,10.3,0.0,0
-11.849999999999977,-62.350000000000065,87.9,315.4,5.2,1.12,3.22,0,3.4,7.54,1
-11.849999999999977,-62.30000000000007,77.9,214.2,6.1,0.12,21.31,0,23.3,3.46,0
-11.849999999999977,-62.25000000000007,90.9,196.2,0.6,2.33,2.09,0,9.0,3.43,1
-11.849999999999977,-62.200000000000074,67.6,247.6,7.2,4.17,8.01,1,0.1,0.77,0
-11.849999999999977,-62.15000000000008,69.1,315.4,3.1,33.02,25.93,1,18.4,0.43,0
-11.849999999999977,-62.10000000000008,79.4,281.3,2.0,19.97,5.31,0,11.6,0.8,0
-11.849999999999977,-62.05000000000008,68.0,211.1,3.0,3.44,36.08,0,20.7,2.23,0
-11.849999999999977,-62.000000000000085,63.9,51.4,0.5,6.97,12.2,0,3.5,2.75,0
-11.849999999999977,-61.95000000000009,67.7,264.8,1.8,124.31,5.88,0,4.8,3.49,0
-11.849999999999977,-61.90000000000009,80.3,84.9,2.0,28.05,6.59,0,2.8,0.95,0
-11.849999999999977,-61.850000000000094,87.5,202.8,0.3,4.55,23.21,0,20.1,3.31,0
-11.849999999999977,-61.8000000000001,60.0,190.7,2.1,6.27,8.78,0,0.7,4.05,0
-11.849999999999977,-61.7500000000001,96.1,86.6,1.2,1.17,94.16,0,5.2,3.19,1
-11.849999999999977,-61.7000000000001,84.6,229.8,0.3,21.19,5.95,0,2.2,3.77,0
-11.849999999999977,-61.650000000000105,93.8,372.3,0.3,5.06,3.45,0,11.6,4.18,0
-11.849999999999977,-61.60000000000011,66.7,175.0,0.7,23.82,24.22,0,34.8,1.16,0
-11.849999999999977,-61.55000000000011,75.9,261.3,0.1,3.7,33.96,1,1.8,2.47,0
-11.849999999999977,-61.500000000000114,58.5,388.5,2.0,0.12,10.94,0,7.5,4.31,0
-11.849999999999977,-61.45000000000012,86.4,269.0,0.3,12.14,2.06,0,10.6,5.2,0
-11.849999999999977,-61.40000000000012,77.3,148.4,0.4,8.51,11.12,1,0.5,2.18,0
-11.849999999999977,-61.35000000000012,77.1,219.0,0.6,24.35,0.1,1,9.8,0.0,0
-11.849999999999977,-61.300000000000125,66.4,238.5,5.5,6.13,23.24,1,2.6,0.71,0
-11.849999999999977,-61.25000000000013,81.5,314.7,6.3,12.42,61.92,0,3.9,1.05,0
-11.849999999999977,-61.20000000000013,85.0,297.1,1.6,15.15,1.59,0,10.0,1.15,0
-11.849999999999977,-61.150000000000134,69.4,50.0,2.4,3.33,10.54,0,19.0,5.5,0
-11.849999999999977,-61.100000000000136,74.6,131.5,4.1,71.02,36.34,1,16.8,0.0,0
-11.849999999999977,-61.05000000000014,56.0,194.4,7.2,38.38,0.23,0,0.0,2.2,0
-11.849999999999977,-61.00000000000014,50.9,118.8,1.9,3.71,48.65,0,0.4,3.04,0
-11.849999999999977,-60.950000000000145,95.8,50.0,1.2,4.04,51.96,0,6.3,4.7,0
-11.849999999999977,-60.90000000000015,74.7,142.0,1.3,30.67,1.17,0,1.5,0.15,0
-11.849999999999977,-60.85000000000015,84.9,199.7,3.1,6.69,3.52,0,15.1,2.63,0
-11.849999999999977,-60.80000000000015,57.3,158.0,5.0,1.72,155.33,0,2.8,3.51,0
-11.849999999999977,-60.750000000000156,65.3,120.2,8.3,21.69,42.66,0,11.3,1.67,0
-11.849999999999977,-60.70000000000016,89.3,203.3,4.2,19.38,32.59,1,12.5,0.0,0
-11.849999999999977,-60.65000000000016,60.9,227.4,2.1,8.93,14.09,1,6.1,3.37,0
-11.849999999999977,-60.600000000000165,64.2,162.5,4.1,59.75,48.55,0,28.6,1.3,0
-11.849999999999977,-60.55000000000017,75.8,309.7,2.9,4.8,9.95,0,8.0,3.3,0
-11.849999999999977,-60.50000000000017,75.5,204.6,0.4,18.74,22.4,1,18.8,0.0,0
-11.849999999999977,-60.45000000000017,54.8,130.3,11.8,29.04,10.65,0,16.3,1.36,0
-11.849999999999977,-60.400000000000176,67.5,110.0,0.9,6.39,2.03,0,9.7,2.02,0
-11.849999999999977,-60.35000000000018,31.7,183.0,1.4,2.78,2.24,0,2.8,2.99,0
-11.849999999999977,-60.30000000000018,75.7,289.1,2.0,31.39,15.14,0,2.1,0.37,0
-11.849999999999977,-60.250000000000185,65.8,134.1,3.8,30.14,19.21,0,1.1,0.59,0
-11.849999999999977,-60.20000000000019,88.9,247.7,0.6,4.77,71.16,0,8.5,6.0,0
-11.849999999999977,-60.15000000000019,91.9,207.6,0.5,20.43,14.02,0,5.5,0.58,0
-11.849999999999977,-60.10000000000019,77.5,359.5,1.4,0.1,39.98,0,0.4,6.24,0
-11.849999999999977,-60.050000000000196,85.1,231.2,5.6,6.63,2.39,1,0.6,0.11,0
-11.799999999999976,-63.5,51.0,144.1,0.4,8.25,30.19,0,4.0,1.33,0
-11.799999999999976,-63.45,63.0,258.9,1.3,23.88,29.12,0,0.3,0.95,0
-11.799999999999976,-63.400000000000006,87.0,261.6,0.7,1.58,0.86,1,3.2,2.81,0
-11.799999999999976,-63.35000000000001,80.2,168.2,2.5,20.55,7.48,0,4.0,0.66,0
-11.799999999999976,-63.30000000000001,40.6,106.9,7.4,1.21,10.33,0,1.6,3.3,0
-11.799999999999976,-63.250000000000014,77.5,242.9,1.5,11.61,5.36,0,6.0,2.35,0
-11.799999999999976,-63.20000000000002,64.7,205.1,1.7,3.33,3.26,1,5.5,2.7,0
-11.799999999999976,-63.15000000000002,58.4,78.7,1.4,1.57,28.07,1,17.9,7.24,1
-11.799999999999976,-63.10000000000002,58.0,220.4,1.1,11.39,1.98,0,8.1,2.85,0
-11.799999999999976,-63.050000000000026,92.9,149.0,3.1,4.42,6.41,1,5.5,3.97,1
-11.799999999999976,-63.00000000000003,54.0,78.8,1.5,17.11,1.66,0,1.2,1.08,0
-11.799999999999976,-62.95000000000003,65.3,171.8,1.6,8.62,0.15,1,9.7,0.0,0
-11.799999999999976,-62.900000000000034,67.0,302.6,6.4,7.07,3.68,0,4.9,3.1,0
-11.799999999999976,-62.85000000000004,79.5,296.6,14.5,4.2,21.14,0,0.0,2.42,0
-11.799999999999976,-62.80000000000004,41.1,275.7,8.7,10.52,25.01,0,11.0,2.09,0
-11.799999999999976,-62.75000000000004,63.7,221.5,0.6,1.79,8.05,0,4.3,5.25,0
-11.799999999999976,-62.700000000000045,83.0,247.7,2.2,0.1,42.78,0,1.6,3.27,0
-11.799999999999976,-62.65000000000005,57.5,207.9,0.7,0.12,12.45,1,28.6,2.1,0
-11.799999999999976,-62.60000000000005,83.8,111.6,1.1,19.07,14.25,1,0.8,0.64,0
-11.799999999999976,-62.550000000000054,73.3,127.6,6.2,28.99,3.18,0,7.3,2.5,0
-11.799999999999976,-62.50000000000006,64.4,151.4,5.2,20.56,48.96,1,16.3,0.0,0
-11.799999999999976,-62.45000000000006,48.4,312.1,1.6,3.15,22.11,1,3.6,1.6,1
-11.799999999999976,-62.40000000000006,84.8,286.1,1.3,0.74,74.65,1,0.9,3.1,0
-11.799999999999976,-62.350000000000065,81.1,113.6,1.5,2.61,0.76,0,4.5,4.47,0
-11.799999999999976,-62.30000000000007,82.6,204.3,2.8,6.75,84.55,0,0.7,1.71,0
-11.799999999999976,-62.25000000000007,59.7,167.8,1.6,17.73,4.28,1,24.8,6.88,0
-11.799999999999976,-62.200000000000074,44.9,187.6,0.3,35.44,15.02,0,20.7,1.02,0
-11.799999999999976,-62.15000000000008,55.6,157.1,2.8,33.66,41.77,0,0.5,0.71,0
-11.799999999999976,-62.10000000000008,65.4,312.5,0.6,11.93,28.08,0,10.3,1.41,0
-11.799999999999976,-62.05000000000008,28.8,198.5,3.2,2.74,53.32,0,7.1,2.32,0
-11.799999999999976,-62.000000000000085,81.1,217.3,1.3,7.0,39.38,0,4.5,1.52,0
-11.799999999999976,-61.95000000000009,64.0,217.9,7.5,19.45,21.99,0,22.3,0.61,0
-11.799999999999976,-61.90000000000009,66.6,117.8,2.6,2.02,3.84,0,0.1,3.14,0
-11.799999999999976,-61.850000000000094,17.4,208.7,6.5,19.26,11.02,0,12.7,1.66,0
-11.799999999999976,-61.8000000000001,56.1,285.0,0.4,22.79,64.97,0,8.1,1.21,0
-11.799999999999976,-61.7500000000001,84.2,317.8,0.7,22.78,6.84,0,17.0,1.06,0
-11.799999999999976,-61.7000000000001,96.3,108.2,1.8,7.39,96.02,0,4.1,1.79,0
-11.799999999999976,-61.650000000000105,28.7,78.5,4.2,19.23,17.47,0,0.7,1.08,1
-11.799999999999976,-61.60000000000011,76.6,205.0,2.4,8.14,33.77,0,6.3,2.01,0
-11.799999999999976,-61.55000000000011,58.4,288.7,2.4,52.92,0.93,1,31.9,0.0,0
-11.799999999999976,-61.500000000000114,83.8,228.8,2.5,21.11,23.87,0,10.3,0.93,0
-11.799999999999976,-61.45000000000012,78.8,254.4,3.8,6.18,45.08,0,45.6,2.23,0
-11.799999999999976,-61.40000000000012,57.0,91.2,0.5,26.94,12.67,0,1.5,0.43,0
-11.799999999999976,-61.35000000000012,58.4,154.2,0.2,23.0,9.93,0,1.0,0.78,0
-11.799999999999976,-61.300000000000125,72.0,50.0,3.6,9.62,15.1,0,23.8,1.51,0
-11.799999999999976,-61.25000000000013,51.3,188.6,0.5,17.68,13.04,1,1.3,0.0,0
-11.799999999999976,-61.20000000000013,32.1,50.0,0.6,5.17,70.45,0,6.0,4.18,0
-11.799999999999976,-61.150000000000134,86.8,306.6,4.4,29.21,40.2,0,18.3,0.96,0
-11.799999999999976,-61.100000000000136,92.5,324.4,1.8,16.27,42.03,0,7.0,2.05,0
-11.799999999999976,-61.05000000000014,53.0,211.3,5.0,3.55,18.86,0,5.2,3.26,0
-11.799999999999976,-61.00000000000014,79.4,79.0,2.0,16.19,121.91,0,4.2,1.56,0
-11.799999999999976,-60.950000000000145,89.3,230.1,1.7,9.17,41.67,1,22.4,3.75,0
-11.799999999999976,-60.90000000000015,55.9,348.7,0.4,29.4,29.07,0,5.3,0.63,0
-11.799999999999976,-60.85000000000015,55.5,238.1,0.3,8.9,12.23,0,12.3,1.37,0
-11.799999999999976,-60.80000000000015,79.7,294.8,4.3,8.66,6.86,0,5.5,1.47,0
-11.799999999999976,-60.750000000000156,16.0,161.2,0.5,32.35,44.49,0,0.1,2.04,0
-11.799999999999976,-60.70000000000016,97.3,130.3,1.2,2.65,18.57,0,2.4,3.69,0
-11.799999999999976,-60.65000000000016,31.0,194.3,2.2,21.97,4.29,0,10.9,1.04,0
-11.799999999999976,-60.600000000000165,74.6,50.0,3.1,38.84,14.47,0,7.8,0.25,0
-11.799999999999976,-60.55000000000017,96.2,381.1,4.3,9.57,2.66,1,2.2,0.64,0
-11.799999999999976,-60.50000000000017,81.5,211.2,0.6,18.26,7.22,0,18.1,0.65,0
-11.799999999999976,-60.45000000000017,72.2,269.3,5.6,1.68,9.77,1,9.0,1.62,0
-11.799999999999976,-60.400000000000176,68.2,163.1,0.9,22.81,13.55,1,26.8,0.0,0
-11.799999999999976,-60.35000000000018,55.5,76.6,10.2,8.47,59.59,0,2.4,1.46,0
-11.799999999999976,-60.30000000000018,90.1,314.1,0.3,44.07,6.34,0,26.7,0.4,0
-11.799999999999976,-60.250000000000185,85.4,110.1,0.4,20.3,17.32,0,7.6,1.97,0
-11.799999999999976,-60.20000000000019,95.6,227.9,0.8,15.75,0.17,0,34.3,1.35,0
-11.799999999999976,-60.15000000000019,53.7,235.4,0.5,42.64,22.47,0,18.7,1.64,0
-11.799999999999976,-60.10000000000019,77.5,205.9,0.3,13.03,30.79,0,7.1,1.74,0
-11.799999999999976,-60.050000000000196,85.0,137.2,13.7,12.56,14.29,0,11.7,5.1,0
-11.749999999999975,-63.5,76.3,188.0,0.8,15.23,9.07,0,10.6,0.86,0
-11.749999999999975,-63.45,56.3,124.0,0.2,6.82,50.25,0,2.0,8.09,1
-11.749999999999975,-63.400000000000006,90.8,264.7,0.5,3.91,18.48,0,1.2,4.83,0
-11.749999999999975,-63.35000000000001,60.9,245.7,5.6,11.16,1.44,1,12.1,4.66,0
-11.749999999999975,-63.30000000000001,62.7,198.3,0.1,8.12,42.28,0,17.0,1.44,0
-11.749999999999975,-63.250000000000014,81.8,154.5,6.8,0.16,4.52,1,7.6,4.65,0
-11.749999999999975,-63.20000000000002,78.2,368.6,0.7,16.54,17.15,1,7.2,0.0,0
-11.749999999999975,-63.15000000000002,82.6,95.8,1.1,2.72,9.39,1,0.7,1.77,0
-11.749999999999975,-63.10000000000002,74.5,76.4,10.9,9.84,13.66,0,2.7,1.59,1
-11.749999999999975,-63.050000000000026,40.7,193.4,3.2,26.17,16.65,1,3.0,0.0,0
-11.749999999999975,-63.00000000000003,55.7,179.4,5.8,26.34,31.01,0,0.7,0.54,1
-11.749999999999975,-62.95000000000003,56.0,287.8,1.7,5.65,29.26,0,16.1,1.74,0
-11.749999999999975,-62.900000000000034,93.5,251.7,0.1,4.16,4.86,0,7.8,3.37,0
-11.749999999999975,-62.85000000000004,24.8,202.4,1.1,8.03,10.94,0,2.4,3.2,1
-11.749999999999975,-62.80000000000004,78.8,240.0,1.0,20.69,30.77,1,3.3,0.0,0
-11.749999999999975,-62.75000000000004,32.2,238.6,2.3,3.8,12.54,0,5.1,2.79,0
-11.749999999999975,-62.700000000000045,61.1,368.3,1.6,5.26,26.92,0,7.0,2.21,0
-11.749999999999975,-62.65000000000005,45.9,220.3,3.2,4.18,4.2,0,13.9,5.79,1
-11.749999999999975,-62.60000000000005,81.3,145.5,0.9,25.8,66.7,0,11.8,1.91,0
-11.749999999999975,-62.550000000000054,70.6,215.9,1.9,1.48,15.52,1,1.4,1.27,0
-11.749999999999975,-62.50000000000006,89.5,50.0,3.2,2.66,2.8,1,1.1,6.15,0
-11.749999999999975,-62.45000000000006,67.1,197.4,1.6,14.18,6.58,0,4.0,1.97,0
-11.749999999999975,-62.40000000000006,69.5,287.4,1.3,26.06,37.72,0,9.3,2.09,0
-11.749999999999975,-62.350000000000065,63.9,248.2,4.4,35.16,6.08,0,16.0,1.46,0
-11.749999999999975,-62.30000000000007,93.3,223.9,2.9,2.79,12.15,0,1.9,2.41,0
-11.749999999999975,-62.25000000000007,84.5,251.9,4.0,5.07,18.07,0,1.5,4.31,0
-11.749999999999975,-62.200000000000074,92.7,288.3,3.2,48.21,3.19,1,23.6,0.86,0
-11.749999999999975,-62.15000000000008,67.5,314.0,0.3,2.3,2.48,0,7.3,2.66,0
-11.749999999999975,-62.10000000000008,76.3,235.8,1.5,75.59,27.21,0,3.9,0.41,0
-11.749999999999975,-62.05000000000008,92.7,174.7,1.7,4.29,17.51,0,10.1,2.04,0
-11.749999999999975,-62.000000000000085,97.2,50.0,2.3,28.94,49.93,0,22.4,0.92,0
-11.749999999999975,-61.95000000000009,84.0,278.3,6.8,21.17,16.51,1,0.2,0.0,0
-11.749999999999975,-61.90000000000009,99.4,241.2,1.4,34.75,27.52,0,19.1,0.86,0
-11.749999999999975,-61.850000000000094,87.9,212.2,1.6,7.11,4.58,1,2.3,0.43,0
-11.749999999999975,-61.8000000000001,63.8,145.0,0.9,1.89,4.83,0,31.3,2.92,0
-11.749999999999975,-61.7500000000001,64.8,277.2,6.1,39.57,22.44,1,0.2,0.27,0
-11.749999999999975,-61.7000000000001,50.6,179.4,7.3,0.4,25.12,0,3.9,5.22,0
-11.749999999999975,-61.650000000000105,74.4,197.2,4.6,1.73,3.42,0,20.2,2.91,0
-11.749999999999975,-61.60000000000011,72.8,195.5,1.6,4.43,24.86,0,0.3,3.65,0
-11.749999999999975,-61.55000000000011,77.4,236.0,4.2,21.5,18.41,0,25.9,1.71,0
-11.749999999999975,-61.500000000000114,70.7,108.1,1.3,7.4,16.22,0,2.2,3.29,1
-11.749999999999975,-61.45000000000012,73.8,245.0,5.1,9.57,64.4,0,1.2,2.48,0
-11.749999999999975,-61.40000000000012,78.7,142.3,4.1,5.32,26.46,0,14.3,6.06,0
-11.749999999999975,-61.35000000000012,55.9,145.1,5.5,8.36,10.08,1,10.3,2.61,0
-11.749999999999975,-61.300000000000125,88.3,270.8,0.6,4.68,1.5,1,12.7,1.58,0
-11.749999999999975,-61.25000000000013,41.9,120.4,1.3,23.04,11.38,1,3.8,1.95,0
-11.749999999999975,-61.20000000000013,96.6,270.7,3.8,85.51,46.47,1,0.1,0.0,0
-11.749999999999975,-61.150000000000134,75.2,208.1,6.2,10.4,3.61,1,15.3,1.94,1
-11.749999999999975,-61.100000000000136,61.9,68.1,7.4,27.13,14.5,0,39.1,1.94,0
-11.749999999999975,-61.05000000000014,65.2,309.2,2.3,2.86,5.22,1,15.1,1.53,1
-11.749999999999975,-61.00000000000014,54.7,224.8,1.3,13.77,47.55,0,4.1,3.6,0
-11.749999999999975,-60.950000000000145,81.8,231.5,1.4,0.86,11.7,0,2.9,8.75,1
-11.749999999999975,-60.90000000000015,68.5,280.6,4.8,0.53,7.77,0,9.9,3.31,1
-11.749999999999975,-60.85000000000015,83.4,319.9,0.2,30.54,4.33,0,1.3,3.11,1
-11.749999999999975,-60.80000000000015,42.6,216.1,0.3,22.7,1.2,0,18.0,0.36,0
-11.749999999999975,-60.750000000000156,82.4,249.4,0.1,19.56,3.9,0,1.1,1.73,0
-11.749999999999975,-60.70000000000016,89.4,229.7,3.7,18.33,9.02,1,10.2,1.08,0
-11.749999999999975,-60.65000000000016,88.8,172.6,0.2,10.83,33.63,1,9.1,1.29,0
-11.749999999999975,-60.600000000000165,89.9,73.3,0.4,10.4,0.1,0,30.4,3.52,0
-11.749999999999975,-60.55000000000017,59.2,217.2,4.2,1.84,45.01,0,10.0,3.46,0
-11.749999999999975,-60.50000000000017,75.1,310.3,0.1,2.02,2.72,0,4.6,3.18,0
-11.749999999999975,-60.45000000000017,90.2,246.7,0.8,8.58,21.11,0,17.2,1.3,0
-11.749999999999975,-60.400000000000176,86.5,114.6,0.8,36.22,9.57,0,5.4,0.93,0
-11.749999999999975,-60.35000000000018,28.6,287.8,11.7,31.43,40.56,0,5.4,0.22,0
-11.749999999999975,-60.30000000000018,78.0,175.2,0.8,6.37,10.56,1,7.4,1.16,0
-11.749999999999975,-60.250000000000185,94.8,50.0,0.8,31.5,6.27,0,0.7,3.2,1
-11.749999999999975,-60.20000000000019,86.0,281.4,0.1,0.95,5.47,0,7.8,4.49,0
-11.749999999999975,-60.15000000000019,80.0,124.4,3.6,40.32,14.63,0,14.7,2.63,0
-11.749999999999975,-60.10000000000019,79.5,342.5,5.2,20.99,1.29,0,4.9,0.92,0
-11.749999999999975,-60.050000000000196,84.3,291.8,1.8,1.49,75.68,0,3.8,2.71,0
-11.699999999999974,-63.5,89.4,181.8,1.2,20.42,37.39,0,0.8,0.62,0
-11.699999999999974,-63.45,47.3,236.7,0.5,16.09,12.23,1,3.2,0.0,0
-11.699999999999974,-63.400000000000006,75.1,393.9,0.4,3.89,13.74,0,1.1,3.04,0
-11.699999999999974,-63.35000000000001,74.7,280.0,1.1,8.17,3.98,0,7.1,1.9,0
-11.699999999999974,-63.30000000000001,82.0,219.1,7.2,15.88,26.55,0,20.6,1.83,0
-11.699999999999974,-63.250000000000014,93.4,431.1,0.1,1.32,8.48,1,2.2,2.28,0
-11.699999999999974,-63.20000000000002,60.2,209.4,9.5,3.45,10.95,0,8.8,4.08,1
-11.699999999999974,-63.15000000000002,88.5,246.5,0.2,16.79,20.96,1,1.6,0.91,0
-11.699999999999974,-63.10000000000002,78.2,125.1,14.1,43.89,22.77,1,1.8,0.0,0
-11.699999999999974,-63.050000000000026,63.6,66.0,0.2,6.95,21.33,1,32.5,0.74,0
-11.699999999999974,-63.00000000000003,78.9,177.0,0.9,2.94,3.01,1,5.3,2.27,0
-11.699999999999974,-62.95000000000003,84.8,203.1,3.4,1.04,17.44,0,12.7,3.33,0
-11.699999999999974,-62.900000000000034,71.6,226.3,1.9,26.49,8.71,0,18.9,3.59,0
-11.699999999999974,-62.85000000000004,77.9,86.4,1.3,5.81,43.61,1,4.4,0.32,0
-11.699999999999974,-62.80000000000004,88.4,252.9,19.6,11.33,2.01,0,13.7,1.16,0
-11.699999999999974,-62.75000000000004,72.1,133.6,9.8,9.32,24.44,1,7.0,0.62,0
-11.699999999999974,-62.700000000000045,77.0,248.7,2.5,42.81,60.94,1,0.1,2.17,0
-11.699999999999974,-62.65000000000005,84.2,274.8,0.9,6.05,3.3,0,4.7,2.49,0
-11.699999999999974,-62.60000000000005,55.9,168.4,2.9,17.01,37.73,0,14.6,3.51,0
-11.699999999999974,-62.550000000000054,58.6,122.9,0.7,5.91,58.82,0,9.9,2.97,0
-11.699999999999974,-62.50000000000006,83.0,323.5,1.2,3.3,104.72,0,0.7,2.47,0
-11.699999999999974,-62.45000000000006,60.4,269.8,2.4,14.18,15.03,0,0.5,3.66,0
-11.699999999999974,-62.40000000000006,85.1,212.2,2.4,29.46,14.82,0,7.3,0.48,0
-11.699999999999974,-62.350000000000065,85.3,317.5,1.8,0.86,19.15,1,4.6,3.32,0
-11.699999999999974,-62.30000000000007,46.8,206.7,7.9,6.61,34.76,1,0.1,0.12,1
-11.699999999999974,-62.25000000000007,58.1,150.4,0.8,3.28,35.95,0,3.6,2.63,0
-11.699999999999974,-62.200000000000074,86.2,119.9,2.7,8.5,30.69,1,3.0,3.21,0
-11.699999999999974,-62.15000000000008,47.2,191.4,1.8,21.92,13.49,0,11.1,0.62,0
-11.699999999999974,-62.10000000000008,93.9,261.7,1.4,2.08,10.2,0,8.1,4.23,1
-11.699999999999974,-62.05000000000008,75.0,311.2,0.1,17.37,2.83,1,49.5,0.26,0
-11.699999999999974,-62.000000000000085,66.5,201.9,2.0,2.62,5.99,1,24.7,1.0,0
-11.699999999999974,-61.95000000000009,54.6,297.0,2.0,8.5,24.74,0,9.1,2.48,0
-11.699999999999974,-61.90000000000009,59.1,182.9,10.3,15.57,18.72,0,15.2,1.41,0
-11.699999999999974,-61.850000000000094,45.3,137.5,3.1,20.69,8.07,0,6.2,0.61,0
-11.699999999999974,-61.8000000000001,82.0,95.5,1.2,16.51,16.58,1,33.8,1.42,0
-11.699999999999974,-61.7500000000001,97.8,159.5,3.0,22.62,31.64,0,4.1,0.58,0
-11.699999999999974,-61.7000000000001,62.5,98.5,0.2,5.02,12.38,0,18.3,2.93,0
-11.699999999999974,-61.650000000000105,54.1,360.8,1.2,13.97,9.66,1,10.6,1.69,0
-11.699999999999974,-61.60000000000011,48.8,235.1,1.1,3.49,66.6,0,2.1,7.17,1
-11.699999999999974,-61.55000000000011,56.2,192.4,2.4,10.92,5.19,0,6.1,4.09,0
